after	B-depart_time.time_relative
DIGIT	B-depart_time.time
in	O
the	O
afternoon	B-depart_time.period_of_day

i	O
would	O
like	O
to	O
fly	O
from	O
boston	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

find	O
a	O
flight	O
from	O
charlotte	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name
that	O
stop	O
in	O
st.	B-stoploc.city_name
louis	I-stoploc.city_name
that	O
serve	O
dinner	B-meal_description
and	O
i	O
want	O
to	O
find	O
the	O
airline	O
for	O
this	O
flight	O

show	O
me	O
all	O
round	B-round_trip
trips	I-round_trip
from	O
new	B-fromloc.city_name
york	I-fromloc.city_name
to	O
miami	B-toloc.city_name
leaving	O
on	O
tuesday	B-depart_date.day_name

does	O
delta	B-airline_name
fly	O
from	O
atlanta	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

i	O
'd	O
like	O
a	O
flight	O
tomorrow	B-depart_date.today_relative
from	O
san	B-fromloc.city_name
diego	I-fromloc.city_name
to	O
toronto	B-toloc.city_name

list	O
all	O
the	O
takeoffs	O
and	O
landings	O
at	O
general	B-airport_name
mitchell	I-airport_name
international	I-airport_name

show	O
me	O
the	O
cheapest	B-cost_relative
flights	O
from	O
baltimore	B-fromloc.city_name
to	O
dallas	B-toloc.city_name

give	O
me	O
a	O
flight	O
from	O
tampa	B-fromloc.city_name
to	O
charlotte	B-toloc.city_name
on	O
sunday	B-depart_date.day_name

is	O
there	O
a	O
flight	O
in	O
the	O
afternoon	B-depart_time.period_of_day
from	O
philadelphia	B-fromloc.city_name
that	O
arrives	O
in	O
the	O
evening	B-arrive_time.period_of_day
in	O
denver	B-toloc.city_name

give	O
me	O
american	B-airline_name
airlines	I-airline_name
flights	O
from	O
milwaukee	B-fromloc.city_name
to	O
phoenix	B-toloc.city_name
on	O
saturday	B-depart_date.day_name
and	O
on	O
sunday	B-depart_date.day_name

what	O
are	O
the	O
cheapest	B-cost_relative
one	B-round_trip
way	I-round_trip
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name

what	O
are	O
the	O
fares	O
from	O
newark	B-fromloc.city_name
to	O
la	B-toloc.city_name
monday	B-depart_date.day_name
and	O
wednesday	B-depart_date.day_name

can	O
you	O
list	O
all	O
nonstop	B-flight_stop
flights	O
departing	O
from	O
st.	B-fromloc.city_name
petersburg	I-fromloc.city_name
and	O
arriving	O
in	O
charlotte	B-toloc.city_name

show	O
me	O
all	O
flights	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
to	O
boston	B-toloc.city_name
philadelphia	B-toloc.city_name
or	O
baltimore	B-toloc.city_name

show	O
me	O
the	O
names	O
of	O
airlines	O
in	O
atlanta	B-city_name

okay	O
can	O
you	O
tell	O
me	O
the	O
earliest	B-flight_mod
flight	O
which	O
leaves	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name

what	O
flights	O
are	O
available	O
with	O
q	B-fare_basis_code
fares	I-fare_basis_code
from	O
boston	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

could	O
you	O
tell	O
me	O
about	O
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
the	O
flights	O
should	O
leave	O
philadelphia	B-fromloc.city_name
in	O
the	O
morning	B-depart_time.period_of_day

what	O
's	O
the	O
ground	O
transportation	O
like	O
at	O
pittsburgh	B-city_name

i	O
need	O
a	O
flight	O
from	O
boston	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
leaving	O
in	O
the	O
afternoon	B-depart_time.period_of_day
and	O
arriving	O
in	O
the	O
evening	B-arrive_time.period_of_day
thank	O
you	O

list	O
all	O
flights	O
from	O
tampa	B-fromloc.city_name
florida	B-fromloc.state_name
to	O
miami	B-toloc.city_name
that	O
are	O
the	O
cheapest	B-cost_relative
one	B-round_trip
way	I-round_trip

what	O
ground	O
transportation	O
is	O
available	O
at	O
boston	B-city_name

can	O
you	O
give	O
me	O
the	O
evening	B-depart_time.period_of_day
flight	O
on	O
wednesday	B-depart_date.day_name
from	O
washington	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
again	O

what	O
is	O
the	O
least	B-cost_relative
expensive	I-cost_relative
flight	O
from	O
baltimore	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
flights	O
from	O
milwaukee	B-fromloc.city_name
to	O
orlando	B-toloc.city_name
on	O
wednesday	B-depart_date.day_name
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
pm	I-depart_time.time

what	O
aircraft	O
has	O
the	O
<UNK>	B-mod
seating	O
capacity	O

hello	O
i	O
would	O
like	O
to	O
plan	O
a	O
flight	O
from	O
boston	B-fromloc.city_name
to	O
denver	B-toloc.city_name

could	O
you	O
please	O
tell	O
me	O
the	O
first	B-flight_mod
flight	O
leaving	O
baltimore	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
a	O
DIGITDIGITDIGIT	B-aircraft_code
on	O
august	B-depart_date.month_name
twenty	B-depart_date.day_number
seventh	I-depart_date.day_number

show	O
me	O
the	O
flights	O
arriving	O
in	O
baltimore	B-toloc.city_name
from	O
philadelphia	B-fromloc.city_name
at	O
about	B-arrive_time.time_relative
DIGIT	B-arrive_time.time
o'clock	I-arrive_time.time

what	O
's	O
the	O
cheapest	B-cost_relative
way	O
to	O
fly	O
between	O
atlanta	B-fromloc.city_name
and	O
denver	B-toloc.city_name

okay	O
on	O
tuesday	B-depart_date.day_name
june	B-depart_date.month_name
first	B-depart_date.day_number
i	O
'd	O
like	O
to	O
go	O
from	O
phoenix	B-fromloc.city_name
to	O
detroit	B-toloc.city_name
in	O
the	O
late	B-depart_time.period_of_day
afternoon	I-depart_time.period_of_day

what	O
's	O
the	O
lowest	B-cost_relative
round	B-round_trip
trip	I-round_trip
fare	O
from	O
bwi	B-fromloc.airport_code
to	O
any	O
city	O

price	O
of	O
flight	O
from	O
nashville	B-fromloc.city_name
to	O
cleveland	B-toloc.city_name

what	O
is	O
the	O
flight	B-flight_time
schedule	I-flight_time
of	O
the	O
f28	B-aircraft_code
from	O
pittsburgh	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

flights	O
from	O
la	B-fromloc.airport_name
guardia	I-fromloc.airport_name
or	B-or
jfk	B-fromloc.airport_code
to	O
cleveland	B-toloc.city_name

show	O
me	O
the	O
flights	O
on	O
sunday	B-depart_date.day_name
from	O
tampa	B-fromloc.city_name
to	O
charlotte	B-toloc.city_name

i	O
need	O
a	O
ticket	O
from	O
los	B-fromloc.city_name
angeles	I-fromloc.city_name
to	O
charlotte	B-toloc.city_name
that	O
leaves	O
early	B-depart_time.period_mod
in	O
the	O
morning	B-depart_time.period_of_day

show	O
me	O
the	O
flights	O
from	O
boston	B-fromloc.city_name
to	O
denver	B-toloc.city_name
on	O
august	B-depart_date.month_name
second	B-depart_date.day_number

i	O
need	O
a	O
cheap	B-flight_mod
flight	O
from	O
baltimore	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
the	O
evening	B-depart_time.period_of_day
flights	O
from	O
atlanta	B-fromloc.city_name
to	O
boston	B-toloc.city_name

what	O
flights	O
are	O
there	O
from	O
memphis	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name

i	O
want	O
a	O
flight	O
from	O
cincinnati	B-fromloc.city_name
to	O
burbank	B-toloc.city_name
on	O
american	B-airline_name
airlines	I-airline_name
and	O
leave	O
in	O
the	O
afternoon	B-depart_time.period_of_day

are	O
there	O
any	O
later	B-depart_time.time_relative
flights	O
than	O
DIGITDIGITDIGIT	B-depart_time.time
pm	I-depart_time.time
leaving	O
from	O
milwaukee	B-fromloc.city_name
for	O
tacoma	B-toloc.city_name
tomorrow	B-depart_date.today_relative
evening	B-depart_time.period_of_day

i	O
want	O
to	O
fly	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
with	O
a	O
stop	O
in	O
atlanta	B-stoploc.city_name
on	O
a	O
breakfast	B-meal_description
flight	O

hi	O
i	O
need	O
to	O
go	O
from	O
newark	B-fromloc.city_name
to	O
nashville	B-toloc.city_name
on	O
american	B-airline_name
airlines	I-airline_name
leaving	O
around	B-depart_time.time_relative
DIGITDIGITDIGIT	B-depart_time.time
pm	I-depart_time.time

flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
oakland	B-toloc.city_name

baltimore	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

i	O
want	O
to	O
go	O
and	O
take	O
a	O
plane	O
in	O
atlanta	B-fromloc.city_name
and	O
fly	O
to	O
boston	B-toloc.city_name

show	O
flights	O
from	O
dallas	B-fromloc.city_name
to	O
oakland	B-toloc.city_name

show	O
me	O
the	O
flights	O
from	O
cincinnati	B-fromloc.city_name
to	O
denver	B-toloc.city_name

give	O
me	O
the	O
flights	O
on	O
tuesday	B-depart_date.day_name
from	O
los	B-fromloc.city_name
angeles	I-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

list	O
all	O
flights	O
on	O
saturday	B-depart_date.day_name
from	O
dallas	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
nonstop	B-flight_stop

i	O
would	O
like	O
a	O
flight	O
from	O
atlanta	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
on	O
friday	B-depart_date.day_name
that	O
arrives	O
in	O
dallas	B-toloc.city_name
by	B-arrive_time.time_relative
DIGIT	B-arrive_time.time
pm	I-arrive_time.time

on	O
eastern	B-airline_name
flight	O
DIGITDIGITDIGIT	B-flight_number
from	O
atlanta	B-fromloc.city_name
to	O
denver	B-toloc.city_name
can	O
you	O
tell	O
me	O
what	O
type	O
of	O
aircraft	O
used	O
before	B-depart_time.time_relative
DIGITDIGIT	B-depart_time.time
noon	I-depart_time.time

what	O
flights	O
go	O
from	O
dallas	B-fromloc.city_name
to	O
tampa	B-toloc.city_name

what	O
ground	O
transportation	O
is	O
available	O
from	O
the	O
denver	B-fromloc.airport_name
airport	I-fromloc.airport_name
to	O
downtown	O
denver	B-toloc.city_name

list	O
all	O
nonstop	B-flight_stop
flights	O
on	O
wednesday	B-arrive_date.day_name
from	O
baltimore	B-fromloc.city_name
to	O
newark	B-toloc.city_name
before	B-arrive_time.time_relative
noon	B-arrive_time.time

does	O
us	B-airline_name
air	I-airline_name
have	O
a	O
flight	O
from	O
toronto	B-fromloc.city_name
to	O
salt	B-toloc.city_name
lake	I-toloc.city_name
city	I-toloc.city_name
monday	B-depart_date.day_name
may	B-depart_date.month_name
thirty	B-depart_date.day_number
first	I-depart_date.day_number

i	O
want	O
a	O
flight	O
between	O
oakland	B-fromloc.city_name
and	O
boston	B-toloc.city_name
that	O
arrives	O
before	B-arrive_time.time_relative
DIGIT	B-arrive_time.time
pm	I-arrive_time.time

show	O
me	O
the	O
ground	O
transportation	O
schedule	O
in	O
san	B-city_name
francisco	I-city_name
on	O
thursday	B-day_name
evening	B-period_of_day

okay	O
let	O
's	O
see	O
do	O
you	O
have	O
a	O
flight	O
on	O
delta	B-airline_name
airline	I-airline_name
from	O
atlanta	B-fromloc.city_name
to	O
boston	B-toloc.city_name

what	O
kind	O
of	O
plane	O
is	O
used	O
on	O
the	O
earliest	B-flight_mod
flight	O
from	O
boston	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
afternoon	B-depart_time.period_of_day

what	O
are	O
my	O
meal	B-meal
options	O
from	O
boston	B-fromloc.city_name
to	O
denver	B-toloc.city_name

list	O
all	O
flights	O
on	O
continental	B-airline_name
from	O
denver	B-fromloc.city_name
to	O
chicago	B-toloc.city_name
which	O
depart	O
after	B-depart_time.time_relative
DIGITDIGITDIGIT	B-depart_time.time
pm	I-depart_time.time

list	O
all	O
flights	O
going	O
from	O
boston	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
before	B-depart_time.time_relative
DIGIT	B-depart_time.time
am	I-depart_time.time
on	O
thursday	B-depart_date.day_name

show	O
me	O
ground	O
transportation	O
in	O
san	B-city_name
francisco	I-city_name

on	O
the	O
flight	O
from	O
baltimore	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
us	B-airline_name
air	I-airline_name
leaving	O
at	O
DIGITDIGITDIGIT	B-depart_time.time
what	O
type	O
of	O
aircraft	O
is	O
used	O

show	O
me	O
ground	O
transportation	O
in	O
denver	B-city_name

are	O
there	O
any	O
nonstop	B-flight_stop
flights	O
leaving	O
from	O
dallas	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
july	B-arrive_date.month_name
seventh	B-arrive_date.day_number
with	O
who	O
united	B-airline_name
airlines	I-airline_name

could	O
you	O
tell	O
me	O
what	O
morning	B-depart_time.period_of_day
flights	O
are	O
available	O
from	O
oakland	B-fromloc.city_name
to	O
denver	B-toloc.city_name
before	B-depart_time.time_relative
DIGITDIGIT	B-depart_time.time
am	I-depart_time.time

i	O
would	O
like	O
to	O
fly	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name

what	O
is	O
the	O
total	B-mod
seating	O
capacity	O
of	O
all	O
aircraft	O
of	O
american	B-airline_name
airlines	I-airline_name

of	O
the	O
flights	O
available	O
from	O
dallas	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
on	O
august	B-depart_date.month_name
third	B-depart_date.day_number
which	O
airline	O
has	O
the	O
least	B-cost_relative
expensive	I-cost_relative
flight	O

flights	O
from	O
denver	B-fromloc.city_name
to	O
chicago	B-toloc.city_name
on	O
sunday	B-depart_date.day_name
on	O
continental	B-airline_name

first	B-class_type
class	I-class_type
round	B-round_trip
trip	I-round_trip
airfare	O
from	O
indianapolis	B-fromloc.city_name
to	O
memphis	B-toloc.city_name

i	O
'd	O
like	O
a	O
nonstop	B-flight_stop
flight	O
from	O
atlanta	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
that	O
<UNK>	O
in	O
around	B-arrive_time.time_relative
DIGIT	B-arrive_time.time
pm	I-arrive_time.time

show	O
me	O
all	O
flights	O
from	O
atlanta	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
which	O
leave	O
atlanta	B-fromloc.city_name
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
o'clock	I-depart_time.time
pm	I-depart_time.time
tomorrow	B-depart_date.today_relative

what	O
kind	O
of	O
ground	O
transportation	O
is	O
there	O
in	O
philadelphia	B-city_name

what	O
is	O
fare	O
code	O
fn	B-fare_basis_code

list	O
the	O
total	O
number	O
of	O
flights	O
between	O
all	O
airports	O
by	O
delta	B-airline_name

what	O
airlines	O
fly	O
boston	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

flights	O
from	O
cincinnati	B-fromloc.city_name
to	O
denver	B-toloc.city_name
on	O
american	B-airline_name
airlines	I-airline_name

what	O
ground	O
transportation	O
is	O
available	O
in	O
san	B-city_name
francisco	I-city_name

show	O
me	O
all	O
the	O
delta	B-airline_name
flights	O
leaving	O
pittsburgh	B-fromloc.city_name
between	O
DIGITDIGIT	B-depart_time.start_time
and	O
DIGIT	B-depart_time.end_time
in	O
the	O
afternoon	B-depart_time.period_of_day

please	O
give	O
me	O
all	O
flights	O
from	O
dallas	B-fromloc.city_name
to	O
oakland	B-toloc.city_name
before	B-depart_time.time_relative
noon	B-depart_time.time

what	O
airport	O
is	O
at	O
tampa	B-city_name

i	O
would	O
like	O
information	O
on	O
flights	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
after	B-depart_time.time_relative
noon	B-depart_time.time
on	O
wednesday	B-depart_date.day_name

what	O
does	O
the	O
abbreviation	O
co	B-airline_code
mean	O

please	O
show	O
me	O
airlines	O
with	O
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name

i	O
would	O
like	O
to	O
see	O
the	O
flights	O
from	O
baltimore	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

are	O
there	O
any	O
flights	O
from	O
milwaukee	B-fromloc.city_name
to	O
tacoma	B-toloc.city_name
on	O
friday	B-depart_date.day_name
june	B-depart_date.month_name
eleventh	B-depart_date.day_number

what	O
's	O
a	O
flight	O
that	O
goes	O
from	O
baltimore	B-fromloc.city_name
to	O
seattle	B-toloc.city_name

what	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
newark	B-toloc.city_name
on	O
monday	B-depart_date.day_name

what	O
flights	O
leave	O
chicago	B-fromloc.city_name
and	O
arrive	O
in	O
detroit	B-toloc.city_name
around	B-arrive_time.time_relative
DIGIT	B-arrive_time.time
pm	I-arrive_time.time
next	B-arrive_date.date_relative
tuesday	B-arrive_date.day_name

what	O
flights	O
from	O
newark	B-fromloc.city_name
to	O
los	B-toloc.city_name
angeles	I-toloc.city_name
on	O
wednesday	B-depart_date.day_name

list	O
departure	B-flight_time
times	I-flight_time
from	O
denver	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name
which	O
are	O
later	B-depart_time.time_relative
than	O
DIGITDIGIT	B-depart_time.time
o'clock	I-depart_time.time
and	O
earlier	B-depart_time.time_relative
than	O
DIGIT	B-depart_time.time
pm	I-depart_time.time

show	O
me	O
the	O
southwest	B-airline_name
airlines	I-airline_name
flights	O
from	O
san	B-fromloc.city_name
diego	I-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
all	O
flights	O
from	O
atlanta	B-fromloc.city_name
to	O
denver	B-toloc.city_name
which	O
leave	O
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
o'clock	I-depart_time.time
pm	I-depart_time.time
the	B-depart_date.today_relative
day	I-depart_date.today_relative
after	I-depart_date.today_relative
tomorrow	I-depart_date.today_relative

i	O
would	O
like	O
a	O
schedule	B-flight_time
of	O
flights	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
tuesday	B-depart_date.day_name

show	O
me	O
all	O
united	B-airline_name
flights	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
for	O
september	B-depart_date.month_name
first	B-depart_date.day_number
DIGITDIGITDIGITDIGIT	B-depart_date.year

all	O
flights	O
leaving	O
washington	B-fromloc.city_name
dc	B-fromloc.state_code
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
that	O
are	O
first	B-class_type
class	I-class_type

which	O
flights	O
are	O
serviced	O
by	O
american	B-airline_name
airlines	I-airline_name

what	O
flights	O
leave	O
phoenix	B-fromloc.city_name
on	O
wednesday	B-depart_date.day_name
evening	B-depart_time.period_of_day
and	O
arrive	O
in	O
milwaukee	B-toloc.city_name

cheapest	B-cost_relative
fare	O
from	O
indianapolis	B-fromloc.city_name
to	O
seattle	B-toloc.city_name

show	O
me	O
the	O
flights	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
to	O
boston	B-toloc.city_name

show	O
me	O
the	O
ground	O
transportation	O
schedule	O
in	O
philadelphia	B-city_name
in	O
the	O
morning	B-period_of_day
on	O
wednesday	B-day_name

do	O
you	O
have	O
a	O
united	B-airline_name
flight	O
from	O
boston	B-fromloc.city_name
to	O
washington	B-toloc.city_name

round	B-round_trip
trip	I-round_trip
fares	O
from	O
baltimore	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name
under	B-cost_relative
DIGITDIGITDIGITDIGIT	B-fare_amount
dollars	I-fare_amount

on	O
august	B-depart_date.month_name
thirtieth	B-depart_date.day_number
i	O
would	O
like	O
a	O
flight	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
in	O
the	O
early	B-depart_time.period_mod
am	B-depart_time.period_of_day

show	O
nonstop	B-flight_stop
flights	O
from	O
new	B-fromloc.city_name
york	I-fromloc.city_name
to	O
miami	B-toloc.city_name
on	O
a	O
tuesday	B-arrive_date.day_name
which	O
cost	O
less	B-cost_relative
than	O
DIGITDIGITDIGIT	B-fare_amount
dollars	I-fare_amount
one	B-round_trip
way	I-round_trip

give	O
me	O
the	O
latest	B-flight_mod
northwest	B-airline_name
airlines	I-airline_name
flight	O
from	O
milwaukee	B-fromloc.city_name
to	O
tacoma	B-toloc.city_name
tomorrow	B-depart_date.today_relative

what	O
is	O
lowest	B-cost_relative
cost	I-cost_relative
air	O
fare	O
available	O
for	O
a	O
flight	O
from	O
dallas	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
arriving	O
on	O
july	B-arrive_date.month_name
fourth	B-arrive_date.day_number

what	O
is	O
the	O
earliest	B-flight_mod
flight	O
from	O
memphis	B-fromloc.city_name
to	O
cincinnati	B-toloc.city_name
on	O
june	B-depart_date.month_name
thirtieth	B-depart_date.day_number

what	O
is	O
the	O
departure	B-flight_time
time	I-flight_time
of	O
the	O
latest	B-flight_mod
flight	O
of	O
united	B-airline_name
airlines	I-airline_name
from	O
denver	B-fromloc.city_name
to	O
boston	B-toloc.city_name

what	O
are	O
the	O
fares	O
from	O
dallas	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
flight	O
dl	B-airline_code
DIGITDIGITDIGIT	B-flight_number

what	O
is	O
the	O
cheapest	B-cost_relative
fare	O
from	O
denver	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

show	O
me	O
the	O
aircraft	O
that	O
canadian	B-airline_name
airlines	I-airline_name
uses	O

requesting	O
flight	O
information	O
from	O
boston	B-fromloc.city_name
to	O
denver	B-toloc.city_name
on	O
wednesday	B-depart_date.day_name

flights	O
from	O
chicago	B-fromloc.city_name
to	O
denver	B-toloc.city_name
on	O
continental	B-airline_name
on	O
saturday	B-depart_date.day_name
morning	B-depart_time.period_of_day

cheapest	B-cost_relative
fare	O
from	O
nashville	B-fromloc.city_name
to	O
seattle	B-toloc.city_name

list	O
daily	B-flight_days
flights	O
from	O
oakland	B-fromloc.city_name
to	O
boston	B-toloc.city_name
using	O
united	B-airline_name
airlines	I-airline_name

from	O
montreal	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name

what	O
are	O
the	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
denver	B-toloc.city_name

from	O
denver	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

show	O
me	O
wednesday	B-depart_date.day_name
afternoon	B-depart_time.period_of_day
flights	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

is	O
there	O
a	O
flight	O
from	O
baltimore	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
with	O
a	O
stop	O
in	O
denver	B-stoploc.city_name
on	O
twa	B-airline_code

fares	O
and	O
flights	O
from	O
baltimore	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

i	O
would	O
like	O
the	O
time	B-flight_time
of	O
all	O
flights	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name
on	O
sunday	B-depart_date.day_name

what	O
ground	O
transportation	O
is	O
available	O
in	O
newark	B-city_name

i	O
need	O
a	O
flight	O
leaving	O
pittsburgh	B-fromloc.city_name
next	B-depart_date.date_relative
monday	B-depart_date.day_name
arriving	O
in	O
fort	B-toloc.city_name
worth	I-toloc.city_name
before	B-arrive_time.time_relative
DIGITDIGIT	B-arrive_time.time
am	I-arrive_time.time

i	O
would	O
like	O
a	O
flight	O
from	O
denver	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

what	O
are	O
the	O
lowest	B-cost_relative
one	B-round_trip
way	I-round_trip
fares	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name

list	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
on	O
the	O
evening	B-depart_time.period_of_day
of	O
august	B-depart_date.month_name
sixth	B-depart_date.day_number

in	O
new	B-city_name
york	I-city_name
i	O
'll	O
need	O
to	O
rent	O
a	O
car	B-transport_type

can	O
you	O
show	O
me	O
fares	O
for	O
december	B-depart_date.month_name
sixteenth	B-depart_date.day_number
from	O
oakland	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
one	B-round_trip
way	I-round_trip
only	O

show	O
me	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
dc	B-toloc.state_code

what	O
types	O
of	O
ground	O
transportation	O
are	O
available	O
in	O
philadelphia	B-city_name

all	O
northwest	B-airline_name
flights	O
with	O
stopovers	O
in	O
denver	B-stoploc.city_name

for	O
each	O
airline	O
flying	O
between	O
boston	B-fromloc.city_name
and	O
san	B-toloc.city_name
francisco	I-toloc.city_name
what	O
is	O
the	O
earliest	B-flight_mod
flight	O

what	O
flights	O
from	O
st.	B-fromloc.city_name
paul	I-fromloc.city_name
to	O
kansas	B-toloc.city_name
city	I-toloc.city_name
on	O
friday	B-depart_date.day_name
with	O
breakfast	B-meal_description
served	O

what	O
flight	O
do	O
you	O
have	O
from	O
pittsburgh	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
the	O
morning	B-depart_time.period_of_day
of	O
august	B-depart_date.month_name
twenty	B-depart_date.day_number
seventh	I-depart_date.day_number

please	O
give	O
me	O
the	O
flights	O
from	O
denver	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name
which	O
leave	O
in	O
the	O
morning	B-depart_time.period_of_day
on	O
july	B-depart_date.month_name
second	B-depart_date.day_number

show	O
me	O
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

please	O
list	O
ground	O
transport	O
in	O
san	B-city_name
francisco	I-city_name

what	O
is	O
the	O
earliest	B-flight_mod
flight	O
from	O
boston	B-fromloc.city_name
to	O
oakland	B-toloc.city_name
that	O
serves	O
a	O
meal	B-meal

which	O
airlines	O
fly	O
between	O
boston	B-fromloc.city_name
and	O
baltimore	B-toloc.city_name

show	O
me	O
all	O
flights	O
that	O
depart	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
and	O
go	O
to	O
either	O
boston	B-toloc.city_name
philadelphia	B-toloc.city_name
or	O
baltimore	B-toloc.city_name

what	O
time	B-flight_time
are	O
flights	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
continental	B-airline_name
airlines	I-airline_name

i	O
would	O
like	O
the	O
time	B-flight_time
your	O
earliest	B-flight_mod
flight	O
from	O
washington	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

tell	O
me	O
about	O
twa	B-airline_code
flight	O
DIGITDIGITDIGIT	B-flight_number

show	O
me	O
the	O
flights	O
from	O
boston	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

i	O
'm	O
looking	O
for	O
a	O
flight	O
from	O
charlotte	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name
that	O
stops	O
in	O
st.	B-stoploc.city_name
louis	I-stoploc.city_name
<UNK>	O
a	O
dinner	B-meal_description
flight	O
how	O
can	O
i	O
find	O
that	O
out	O

what	O
is	O
the	O
fare	O
on	O
november	B-depart_date.month_name
seventh	B-depart_date.day_number
going	O
one	B-round_trip
way	I-round_trip
from	O
pittsburgh	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

show	O
me	O
the	O
flights	O
leaving	O
